Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
9E,3724,ABE,DTW,6,-9999999,115,0
FL,,ATL,ACY,7,1260,-9999999,1
US,735,PHL,CLT,6,935,108,0
FL,1282,FNT,TPA,4,935,165,0
AA,1973,MIA,DFW,5,1165,195,1
OO,6248,SMF,DEN,7,-9999999,139,1
AS,373,SMF,SEA,5,780,110,0
FL,175,ATL,RSW,6,625,106,1
AS,65,WRG,,5,633,25,1
MQ,3671,MIA,,6,665,85,1
CO,16,LAX,EWR,3,625,315,1
WN,2697,BUR,OAK,5,1230,70,1
WN,1147,SJC,PDX,2,480,110,1
9E,4287,CVG,,3,460,87,0
,119,,EWR,3,998,171,1
US,574,SMF,PHX,1,755,104,1
DL,2481,ORF,ATL,6,345,120,0
OO,6856,SBA,,1,1170,80,1
UA,356,DEN,SAT,4,1154,124,1
WN,2153,MCI,LAS,6,480,-9999999,1
CO,1421,CLE,DEN,7,1010,205,1
WN,662,PHX,ABQ,4,1135,65,1
DL,1974,PHF,ATL,2,-9999999,118,1
DL,2017,ATL,DEN,6,1312,213,0
OO,6582,PSP,,4,653,91,0
OO,6687,SFO,MRY,1,631,46,1
US,285,PHX,SJC,4,1265,118,0
US,496,PHX,DEN,7,1355,102,1
OO,6912,COS,IAD,3,544,183,1
,2891,MDW,IAD,5,360,105,0
UA,,DEN,ORD,,517,143,1
WN,2903,MDW,BHM,,1145,105,1
AA,1304,DFW,ATL,4,1150,120,1
HA,302,HNL,ITO,6,806,52,0
EV,7117,,CMH,2,-9999999,75,1
MQ,3909,TYS,ORD,3,925,110,0
WN,3863,LAX,SMF,7,1185,80,1
OO,6975,DFW,ORD,1,360,139,0
,2921,GRR,IAH,5,388,182,0
AA,1203,DFW,SEA,6,1135,260,1
WN,1995,SAT,SAN,2,695,185,1
EV,5024,MYR,ATL,3,681,89,0
WN,1427,,BNA,7,830,-9999999,1
DL,1831,,SLC,6,360,105,
WN,375,PHX,SAN,5,450,70,0
OH,6319,RDU,BOS,3,975,120,1
WN,1092,,HOU,2,475,135,1
B6,1014,JFK,BOS,6,899,81,1
OO,6904,SEA,PDX,1,991,48,1
US,1527,SYR,CLT,4,705,-9999999,0
OO,6554,FAR,,1,998,122,0
AA,1777,JFK,MCO,5,479,180,1
WN,113,AUS,FLL,2,900,155,1
YV,2894,PHX,DRO,5,596,113,
MQ,3030,MRY,LAX,7,1025,65,1
WN,187,RNO,SEA,3,875,110,1
XE,2406,DAL,IAH,3,960,69,0
CO,312,EWR,BQN,6,1220,-9999999,1
XE,3045,EWR,IND,1,920,134,1
,204,SEA,SFO,,946,126,0
UA,998,MCO,ORD,7,425,173,
XE,2384,SHV,IAH,1,345,62,1
DL,2235,MSP,FSD,5,1170,60,1
WN,755,SAT,HRL,4,1080,55,1
FL,575,MKE,PHX,7,1199,235,1
XE,2513,MHT,EWR,5,560,70,0
OO,6464,DEN,BZN,5,677,113,1
UA,687,ORD,MSP,,1145,94,0
US,926,CLT,ORD,2,590,130,
WN,100,DEN,PDX,4,515,175,1
AA,1280,SJC,,,380,215,1
US,1737,DCA,CLT,5,730,85,0
EV,5514,ATL,MEI,6,821,73,1
OO,4818,SLC,DEN,3,585,85,0
DL,2873,TPA,MEM,2,-9999999,125,1
WN,492,LAS,OKC,,1000,140,0
WN,485,AUS,HOU,4,1075,50,1
B6,1293,BOS,PIT,3,982,106,0
CO,1140,DFW,EWR,3,1070,192,0
MQ,2714,SAV,DFW,7,975,180,0
US,1492,MIA,CLT,2,-9999999,121,0
DL,1062,MCO,LAX,5,1090,-9999999,0
WN,1599,SMF,LAX,7,455,80,0
9E,4223,DTW,,6,1055,56,1
CO,1437,TPA,IAH,1,385,142,1
UA,882,ORD,BOS,3,965,138,0
DL,1774,ATL,MKE,5,1310,127,
OO,6882,SMF,DEN,1,1053,134,1
WN,870,ABQ,DAL,4,395,100,0
OO,4774,ABQ,SLC,5,515,108,0
AS,689,AUS,SJC,7,480,237,0
HA,202,HNL,ITO,5,355,49,1
US,966,DCA,CLT,2,560,101,1
EV,5213,MEM,XNA,2,1175,72,1
,2550,SEA,SLC,1,955,115,1
CO,1718,MCO,CLE,3,555,-9999999,1
AA,1259,AUS,DFW,2,630,70,0
DL,1902,LAS,ATL,7,667,229,1
FL,656,SAT,ATL,3,375,131,0
UA,733,DEN,SFO,6,825,164,0
OO,6538,DEN,IDA,3,1312,98,0
DL,1237,RIC,ATL,5,890,110,0
WN,2688,SMF,PHX,7,595,105,1
,5096,BTR,ATL,5,784,94,1
MQ,3213,LIT,DFW,1,785,80,1
OH,6293,JFK,ORF,5,495,102,0
WN,1937,MSY,MDW,1,430,135,0
WN,372,MCI,STL,4,-9999999,55,1
CO,783,BOS,IAH,5,605,269,1
EV,5371,ATL,SGF,4,825,117,1
B6,1125,RDU,FLL,5,645,120,1
OO,7027,DRO,DEN,5,583,62,1
AA,1523,ORD,,5,1215,280,1
DL,1832,ORD,MSP,4,900,90,1
F9,772,LAS,DEN,1,497,108,0
CO,582,IAH,BOS,,-9999999,221,0
OO,,SFO,CIC,3,1287,51,0
CO,728,EWR,DEN,3,885,266,1
DL,1542,SEA,JFK,1,395,322,0
FL,289,,HOU,1,900,139,0
EV,5206,CHA,ATL,7,811,58,0
EV,4968,ATL,FAY,3,1310,76,0
UA,62,SFO,SEA,6,1360,125,0
UA,818,IAD,BOS,3,1338,94,1
AA,635,MIA,DFW,,560,195,0
OH,6496,PWM,DTW,3,980,150,1
B6,419,BOS,PBI,1,858,-9999999,
WN,256,BUR,PHX,2,455,85,0
F9,790,PDX,DEN,3,-9999999,144,1
WN,1752,HOU,LAX,,420,225,1
OO,6766,DEN,ASE,5,868,44,0
9E,3694,DTW,MDW,7,935,71,1
WN,2974,SFO,PHX,3,500,115,1
DL,1129,ATL,ORF,3,1307,98,0
DL,124,,ATL,5,540,253,1
MQ,2867,DFW,XNA,3,990,70,1
WN,820,BNA,MDW,6,665,85,0
DL,2149,DTW,SEA,4,515,302,1
DL,1528,DFW,,1,450,155,0
OO,4626,SFO,LAX,4,420,75,0
9E,4303,OMA,MEM,,700,105,0
CO,,SAT,IAH,,340,50,0
DL,2451,ATL,SDF,3,1305,87,1
AA,309,LGA,ORD,3,479,165,0
,4439,MSP,MOT,6,1035,91,1
UA,,CLT,,5,362,133,0
MQ,4578,CLT,LGA,5,520,115,1
MQ,4157,BNA,ORD,,1120,105,1
YV,2694,LGB,,3,-9999999,83,1
EV,5430,ATL,AVL,6,1312,60,0
UA,89,ORD,LAX,4,548,282,0
B6,916,ORD,JFK,7,960,137,0
WN,2147,SFO,SNA,6,910,85,1
EV,5307,HOU,ATL,4,937,122,0
WN,1282,SAN,RNO,5,940,90,1
WN,1109,MCO,LAS,5,815,325,0
,265,SNA,DEN,5,405,145,0
DL,2206,ATL,CLT,6,1235,82,1
AA,1630,DFW,LAS,2,735,180,
WN,2265,GEG,BOI,5,710,60,0
,2648,TLH,ATL,4,415,72,0
,,IAH,MOB,2,460,-9999999,
UA,427,IAD,DEN,4,-9999999,241,0
UA,523,DEN,PHX,1,920,117,
DL,,DTW,MCO,3,845,-9999999,1
UA,230,LAS,DEN,7,897,117,0
YV,2967,SFO,,2,740,92,1
FL,553,BUF,ATL,3,772,137,0
AA,1383,MSP,DFW,3,525,155,0
WN,264,STL,TPA,4,590,135,1
XE,2473,MHT,EWR,4,966,88,1
CO,33,IAH,MSY,3,925,66,1
WN,3122,TUL,DEN,6,1000,105,1
XE,2473,,EWR,3,960,87,0
US,755,PHL,MIA,,1075,179,0
EV,5106,ATL,HPN,7,1222,142,1
DL,1868,LAX,MSP,4,470,221,0
AS,139,ORD,,5,570,413,1
CO,303,EWR,IAH,7,645,228,1
AA,1459,LGA,MIA,,995,205,1
MQ,2706,GRR,DFW,4,760,170,0
AS,458,SEA,LAX,5,540,154,0
WN,288,MDW,MCI,5,700,90,1
AS,560,PDX,LAX,6,400,137,0
OH,6609,JFK,RIC,,666,-9999999,0
DL,2752,,LGA,7,775,158,1
UA,180,SFO,BOS,2,1369,340,1
EV,5503,HOU,ATL,4,465,118,
OO,6940,IND,ORD,4,729,76,0
CO,1533,IAH,AUS,6,1270,50,1
WN,3839,SFO,PHX,3,785,115,1
DL,576,,JFK,3,865,260,
AA,522,PDX,DFW,6,945,215,1
XE,2348,IAH,LRD,6,920,68,0
WN,2214,MCO,CMH,6,620,135,0
OO,6240,SFO,SAN,2,557,86,1
WN,944,DAL,MAF,3,895,70,1
DL,2735,MSP,HNL,2,705,535,1
US,1580,LAX,CLT,6,815,268,1
WN,,ORF,MDW,3,590,140,
DL,2928,RNO,SLC,2,795,82,1
XE,2189,IAH,DAL,4,480,-9999999,0
FL,110,DFW,ATL,1,1035,125,0
9E,3953,CMH,MSP,5,-9999999,137,0
FL,703,ATL,DAY,2,1010,82,0
YV,7308,IAD,JAX,4,1012,117,1
MQ,2739,DFW,MAF,,1005,75,0
XE,3080,EWR,PIT,5,1200,102,0
AA,1692,SJU,JFK,3,1275,235,
CO,1495,IAH,LAX,5,580,221,0
US,,SFO,CLT,7,805,287,1
MQ,4338,ORD,DTW,2,-9999999,80,1
WN,1776,LAS,MCI,5,695,170,1
FL,105,ATL,DFW,,814,145,0
OH,6461,BOS,,4,450,90,
MQ,3306,CAE,DFW,,670,180,0
AS,636,SEA,PHX,4,750,163,0
OO,,DEN,,7,1310,146,0
9E,4315,MSP,GRB,2,925,66,1
XE,,CLE,LGA,6,520,87,0
AA,1237,PHX,DFW,7,485,135,0
,,MHT,CLE,4,1037,109,0
AA,1241,DFW,DEN,4,610,125,0
DL,1207,ATL,BUF,,935,123,0
DL,1542,SEA,JFK,3,395,320,0
EV,5156,CLT,ATL,7,992,89,0
WN,866,TUL,DAL,2,1230,60,1
US,2172,DCA,LGA,4,780,85,0
9E,4099,CLE,MSP,7,400,135,1
WN,7,DAL,HOU,2,510,60,0
EV,,ECP,ATL,2,553,71,0
AA,1259,DFW,DEN,6,755,-9999999,0
,1522,BWI,PVD,6,785,70,1
UA,432,DEN,SEA,6,949,177,0
XE,2483,LFT,IAH,3,1030,70,0
OO,4479,SLC,LAS,4,-9999999,81,0
OO,6287,LAS,PSP,3,669,64,0
OO,4855,BIL,SLC,7,700,170,1
,1873,DTW,MEM,4,930,129,1
XE,3009,EWR,MKE,6,899,135,0
UA,,SAN,SFO,2,710,99,1
YV,2835,PHX,AUS,7,1185,131,0
MQ,4327,TVC,,5,1000,45,1
,435,DEN,ORD,6,-9999999,144,0
UA,753,SFO,DEN,2,778,156,0
MQ,4348,XNA,,4,675,105,0
DL,2017,ATL,DEN,4,1300,218,1
OH,6706,RIC,DTW,3,751,119,1
DL,1610,DEN,DTW,6,480,178,0
US,1020,PHL,MCO,7,615,164,0
CO,348,EWR,SFO,6,1065,385,
WN,684,PHX,LAX,4,1055,80,1
OO,4451,SLC,CPR,1,677,-9999999,0
EV,7070,CAE,ORD,,445,128,0
AA,1896,SLC,DFW,7,895,155,1
WN,187,RNO,SEA,1,875,110,0
AA,1181,DCA,MIA,,1010,170,1
EV,5016,ATL,CAE,5,815,58,
CO,1192,EWR,BOS,4,1200,69,0
WN,1180,PHX,ABQ,2,1130,65,0
US,1269,MSY,CLT,4,360,108,0
US,2025,BOS,DCA,1,480,94,0
FL,409,IND,ATL,2,390,104,1
EV,5192,MLI,ATL,6,1075,120,0
AA,1518,SEA,DFW,4,-9999999,235,1
XE,2810,ICT,IAH,5,460,106,0
UA,407,DEN,SEA,3,1145,182,0
OO,4567,SLC,SAT,,1195,170,0
WN,1221,PVD,PHL,5,915,95,0
XE,2362,RIC,CLE,1,1120,82,0
,1500,MCI,DTW,1,485,115,0
US,1774,MIA,CLT,3,1155,124,1
XE,2882,IAH,BNA,5,1045,108,0
WN,,SLC,PHX,7,1195,100,1
DL,1184,ATL,SLC,7,646,262,0
OO,7785,SUN,SLC,1,720,66,0
MQ,3319,DFW,GGG,4,600,45,0
DL,2650,SEA,SLC,5,804,116,1
DL,2671,DCA,,7,-9999999,150,0
XE,5932,ORD,TYS,1,1013,84,1
WN,702,ABQ,STL,2,680,-9999999,0
AA,1538,BUR,DFW,5,810,180,1
AS,655,PHX,PDX,3,370,-9999999,0
OH,6303,JFK,BUF,2,660,-9999999,1
UA,,ORD,SAN,4,956,269,1
OH,6527,DCA,JFK,7,370,82,0
MQ,4548,LGA,,3,890,115,0
AS,,SNA,PDX,6,885,148,0
,7762,SLC,EKO,2,-9999999,72,0
HA,167,,HNL,5,698,42,0
WN,1012,DAL,LIT,5,1160,60,
CO,633,LGA,IAH,4,345,235,0
MQ,3311,DFW,SPS,2,495,-9999999,0
OO,6300,FAT,LAX,6,360,59,0
AA,,,MIA,2,1015,65,1
WN,1238,MDW,IAD,3,360,105,1
EV,7354,ATL,FAY,7,650,76,
B6,1068,AUS,JFK,4,1105,205,0
XE,2354,IAH,SDF,1,506,138,0
DL,1275,JFK,SLC,5,560,328,0
DL,2551,LGA,PBI,6,625,183,0
YV,2821,PHX,TUS,3,596,58,0
HA,280,OGG,KOA,5,935,32,0
YV,2903,SBA,PHX,1,385,91,0
AA,1533,ATL,DFW,4,415,150,0
AS,896,OGG,SJC,2,945,300,0
EV,5571,ATL,SHV,3,1000,114,0
,817,BWI,BOS,6,1285,80,0
MQ,2828,VPS,DFW,1,-9999999,135,0
HA,119,,HNL,,598,42,0
OO,6718,XNA,DEN,4,795,123,0
MQ,3989,DAY,ORD,,670,75,
US,1409,DEN,PHX,5,900,112,0
9E,,SDF,ATL,5,1080,87,1
AA,75,IAD,LAX,1,1105,340,0
OO,6556,LMT,PDX,4,554,81,1
9E,4293,BTV,JFK,4,1120,-9999999,0
DL,1178,ATL,GSP,5,1135,58,
WN,1046,JAX,TPA,3,390,55,0
OO,6240,BOI,SFO,1,330,112,0
MQ,3060,LAX,FAT,1,840,60,0
,4583,DEN,SLC,7,700,89,0
OO,4757,PSC,SLC,3,390,95,0
AA,1919,ATL,DFW,3,1000,150,0
WN,317,BOI,LAS,1,655,100,1
DL,2338,ATL,DCA,4,740,104,0
US,528,STL,PHX,3,1070,209,0
,727,MKE,DFW,1,540,145,1
MQ,4155,ORD,,,775,80,0
WN,854,STL,MSP,2,530,90,1
WN,1050,RDU,BWI,1,840,60,1
FL,949,BWI,ROC,6,1285,80,0
AA,2559,EWR,DFW,7,900,245,1
WN,1440,TPA,MDW,7,775,165,
WN,648,PHX,SEA,1,925,190,1
US,943,ORF,CLT,4,420,85,1
WN,1268,MKE,LAS,5,640,240,0
UA,394,LAS,ORD,4,375,215,1
OO,,LAX,SFO,4,360,84,1
EV,5234,,FNT,1,730,-9999999,0
YV,2911,PHX,PSP,3,725,66,0
WN,,SLC,PHX,2,665,100,1
XE,2056,IAH,MCI,5,490,113,0
DL,2851,MCI,MSP,5,551,92,1
OO,6519,SJC,LAX,,1085,76,1
WN,3087,MDW,IAD,5,565,105,1
UA,453,BWI,DEN,6,880,247,0
YV,2870,,PHX,4,770,54,
UA,285,IAD,SFO,7,-9999999,362,0
DL,1566,ATL,PVD,5,1227,141,0
US,1279,DCA,RSW,5,510,164,0
AA,559,ATL,DFW,4,1085,155,0
UA,239,MSY,LAX,2,445,264,1
,958,FLL,BWI,2,1107,148,0
9E,4381,DTW,ERI,6,1170,-9999999,0
US,859,MCO,DCA,1,945,122,0
XE,2157,EWR,JAX,2,750,154,1
AA,1268,MIA,DCA,7,720,140,1
OO,7035,LAX,PDX,6,763,141,0
B6,741,MCO,SJU,5,420,157,0
DL,1664,STL,MSP,4,460,96,0
EV,7072,IAD,MHT,7,739,89,1
US,1447,LGA,CLT,7,1027,128,0
UA,316,SNA,DEN,1,446,151,1
EV,,MOB,,1,360,-9999999,1
US,208,OAK,PHX,5,971,111,0
,879,DFW,ABQ,3,545,110,0
WN,1923,ABQ,SLC,1,990,-9999999,1
YV,7294,SBN,ORD,5,334,46,0
XE,2844,CLE,DCA,2,705,70,1
DL,1684,SJC,ATL,7,1365,265,1
MQ,3513,DFW,LIT,3,990,70,0
,688,SJC,AUS,4,1090,198,0
MQ,3478,LIT,DFW,5,605,80,1
WN,2026,SJC,,2,660,75,1
OH,6290,SDF,CVG,1,-9999999,51,1
DL,2297,ATL,MSY,,820,98,0
AS,128,,SEA,4,80,206,0
CO,539,MIA,EWR,5,1015,185,0
US,1177,CLT,JAX,2,795,81,0
AA,,DFW,SAT,5,780,65,0
UA,269,DEN,OMA,6,610,84,0
AA,2410,LAX,DFW,3,370,185,0
FL,,MEM,ATL,5,597,71,0
US,1507,CLT,PHX,6,577,279,1
AS,511,SNA,,4,-9999999,170,0
XE,3142,OKC,IAH,1,555,84,0
F9,350,DEN,PHF,1,650,215,0
AS,152,ANC,OME,5,660,94,1
DL,2021,DTW,PHX,3,940,270,1
CO,173,LAX,HNL,3,985,345,1
,555,DFW,SAT,3,590,70,0
YV,2602,SAV,CLT,6,-9999999,72,0
US,1241,PHL,TPA,4,720,-9999999,0
MQ,4657,,LGA,3,780,125,1
9E,3970,BHM,MEM,3,390,68,
DL,340,ATL,MSP,2,450,171,0
9E,4295,JFK,LWB,5,750,110,0
UA,630,DEN,LAS,7,-9999999,123,0
YV,2775,,MRY,5,659,114,1
DL,1599,ATL,PIT,5,1319,107,
WN,181,BWI,ALB,4,1095,70,1
MQ,2789,DFW,SGF,4,1065,75,1
UA,219,MCO,IAD,3,719,131,0
AA,810,,,6,815,105,0
MQ,3647,MIA,JAX,5,1050,75,1
WN,926,LAS,HOU,3,1170,170,1
AA,,SFO,LAX,,-9999999,90,0
OO,6369,BOI,DEN,1,606,108,1
DL,1467,ATL,SAN,,1000,290,1
WN,1267,MDW,BWI,6,635,110,0
DL,1617,ATL,DEN,5,580,212,1
FL,1467,MDW,MCO,7,984,158,0
AA,1972,ORD,RDU,3,1040,115,1
HA,535,OGG,HNL,1,621,34,0
DL,2135,ATL,PBI,1,645,123,0
9E,4315,,GRB,3,-9999999,66,1
AS,699,,SEA,2,420,67,0
OO,7759,SLC,EKO,4,457,71,1
,2114,ORD,EWR,7,945,142,0
XE,,,IAH,6,525,112,0
YV,2730,PHX,LGB,3,710,81,1
XE,2824,IAH,BHM,6,775,88,0
9E,3833,DTW,FWA,2,915,-9999999,1
MQ,4014,ORD,IND,5,610,60,0
OH,6671,DTW,CVG,2,824,81,1
EV,5447,ATL,SDF,4,570,84,0
MQ,4278,CMI,ORD,,380,55,0
,75,ATL,FLL,6,1030,110,0
WN,694,SMF,SAN,3,415,85,
OH,6496,PWM,DTW,7,980,150,0
OO,6815,DEN,BIL,2,916,87,0
CO,1014,DFW,IAH,5,430,66,0
OO,6678,MRY,SFO,3,872,37,1
UA,516,PHX,SFO,3,1242,128,1
WN,555,SAT,HOU,6,905,50,0
,631,MSN,DEN,3,1156,144,0
WN,525,LAX,AUS,1,580,170,1
CO,110,CLE,EWR,2,1015,103,1
US,567,LAX,PHX,7,390,-9999999,1
OO,6459,SFO,GEG,,1307,121,1
MQ,3904,ORD,CLE,7,1025,80,1
UA,290,SMF,IAD,6,420,294,
9E,3967,JFK,ALB,6,1310,95,1
CO,786,IAH,MCO,5,-9999999,130,1
WN,1024,BWI,,5,605,50,1
WN,971,PBI,PHL,1,590,165,0
OO,6616,ASE,DEN,4,954,48,0
F9,377,BOS,MKE,4,360,165,0
AS,536,SEA,ONT,4,1250,153,1
OO,6428,LAS,LAX,3,402,70,0
WN,3138,IND,DEN,1,690,185,0
AA,2099,ORD,LAX,3,440,265,
,5007,CAE,ATL,4,520,83,
US,1435,DCA,CLT,1,640,90,0
DL,1410,DEN,DTW,3,966,169,1
,60,TPA,,3,1145,150,1
,751,OKC,DEN,7,1016,101,0
WN,,SAN,TUS,6,895,70,1
AS,42,BET,ANC,6,543,68,1
,1294,ATL,RDU,5,515,95,1
9E,4171,DTW,BGM,3,865,83,1
CO,1559,DCA,IAH,5,420,212,1
OH,6360,MDT,DTW,3,370,107,0
WN,1468,STL,BNA,5,420,65,
US,482,DEN,PHL,6,675,208,0
WN,2527,AUS,TPA,6,690,135,0
MQ,4209,CLE,ORD,3,990,90,1
DL,1411,DTW,DEN,3,715,190,1
CO,325,EWR,CLE,5,865,96,0
EV,5144,GNV,ATL,2,-9999999,79,1
DL,2699,,PHX,1,685,203,1
AA,546,MSP,DFW,7,975,150,1
US,986,FLL,DCA,5,-9999999,145,0
DL,2145,SLC,GEG,7,1300,102,1
WN,537,ONT,SMF,2,1145,80,0
AA,669,CLT,DFW,2,750,175,1
WN,831,MDW,SAT,3,485,185,1
FL,291,ATL,HOU,5,630,143,0
EV,7093,CMH,IAD,6,857,84,1
DL,1433,,ATL,5,500,83,0
DL,1775,MEM,PHX,2,1170,214,0
US,1764,ATL,CLT,6,950,76,1
YV,2657,CLE,CLT,3,1199,97,1
US,397,LAS,DFW,1,1005,157,1
F9,727,DCA,DEN,4,825,237,0
US,2127,BOS,LGA,4,720,72,0
DL,166,TPA,JFK,3,741,165,0
UA,1,ORD,HNL,4,595,549,1
WN,1395,,DEN,7,600,150,1
AS,,HNL,,7,865,337,1
CO,212,IAH,SJU,3,610,252,1
XE,2735,,IAH,7,-9999999,67,1
FL,335,PHL,ATL,3,706,138,1
CO,,SEA,IAH,2,810,247,1
WN,1566,AUS,DAL,5,710,55,0
,,ORD,DFW,6,1265,150,1
B6,91,JFK,OAK,6,1170,401,1
OH,6437,RIC,CVG,2,405,117,0
FL,718,,CAK,6,1199,96,0
,126,FLL,BNA,5,1080,-9999999,1
OO,7027,DEN,SLC,7,918,88,0
DL,2855,,,3,970,127,1
UA,126,LAX,ORD,1,1385,-9999999,0
WN,1065,DEN,LAS,7,905,-9999999,1
,2557,JFK,SAN,2,1190,378,0
OO,6673,MRY,SFO,6,566,44,0
OO,4685,MSP,FAR,1,820,65,1
EV,5363,ATL,MEM,,645,89,1
B6,371,LGA,FLL,5,360,174,
XE,2250,PVD,EWR,5,796,-9999999,1
DL,1666,ATL,PNS,1,900,75,1
WN,1147,LAX,SJC,2,395,65,1
MQ,4348,XNA,ORD,6,-9999999,105,1
FL,910,ATL,PHF,6,1052,91,1
OO,4664,GFK,MSP,,890,80,1
HA,161,ITO,HNL,1,634,49,1
,1173,LAS,,3,805,70,1
AA,2423,PBI,ORD,2,690,190,1
DL,2605,MSP,,1,1030,254,1
OO,6718,XNA,DEN,5,796,123,0
,166,LAX,SFO,7,770,75,1
WN,1931,PHL,STL,4,-9999999,160,1
EV,5444,OKC,ATL,1,945,127,1
FL,870,MSP,,2,1083,152,
WN,3137,LAS,STL,3,1060,185,1
AA,393,DFW,DEN,1,405,125,0
YV,2866,PHX,FLG,,1360,58,0
UA,311,EWR,DEN,4,474,280,1
AS,590,PDX,SNA,5,1170,140,0
MQ,3745,ORD,PHL,3,980,115,1
WN,1817,ABQ,SEA,6,1015,195,1
WN,580,SDF,STL,,590,70,1
OO,6423,EUG,,4,979,37,0
CO,50,,EWR,4,885,119,1
UA,860,IAD,BOS,,519,96,0
UA,403,DEN,SNA,3,686,157,
DL,2493,RIC,ATL,2,578,112,1
WN,739,BUF,TPA,4,855,175,1
WN,288,BWI,BUF,1,530,65,1
DL,1015,BHM,ATL,5,900,63,0
US,250,PHX,PHL,1,595,278,0
OO,4457,PHX,SLC,7,735,98,0
MQ,4081,ORD,IND,6,820,60,
CO,1729,TUS,IAH,5,495,142,0
DL,1222,SLC,ATL,6,1025,214,0
XE,2580,MKE,EWR,3,580,127,1
AA,,ORD,MCO,5,420,155,
B6,41,JFK,MCO,3,555,181,1
CO,1103,ORD,EWR,3,720,128,0
WN,,,PHX,7,1150,75,1
MQ,3362,LBB,DFW,3,970,65,0
9E,3773,DTW,FWA,3,535,59,1
YV,2620,CLT,MDT,1,1335,89,0
DL,326,,ATL,4,1169,-9999999,1
WN,702,ABQ,STL,4,680,135,0
,5005,MEM,VPS,3,875,84,0
CO,851,AUS,EWR,3,420,210,1
WN,2005,CMH,BNA,5,1055,75,0
WN,694,MDW,PHL,1,970,125,0
DL,2473,ATL,MIA,1,520,-9999999,
AA,982,MIA,DCA,4,1100,145,0
FL,1612,DCA,,1,419,148,0
MQ,4576,LGA,CLT,7,375,120,1
YV,2926,PHX,SBA,6,510,94,0
WN,1864,TUL,HOU,5,420,95,0
YV,2878,TUS,PHX,2,685,51,1
AA,1363,RDU,MIA,2,420,130,1
OO,6656,DEN,BNA,5,610,150,
MQ,2786,GPT,DFW,3,415,110,1
,541,DFW,ELP,7,1075,105,1
UA,591,BWI,ORD,4,-9999999,135,
FL,1012,TPA,DAY,6,1180,134,0
WN,1312,LAS,,7,825,65,1
DL,329,JAX,ATL,6,846,79,0
WN,670,BWI,BNA,,680,120,1
US,343,IAH,PHX,3,480,-9999999,0
WN,1326,LAX,SJC,7,710,65,1
WN,3412,MCO,FLL,2,770,55,1
WN,187,DEN,ABQ,7,515,75,0
WN,2552,FLL,PVD,5,1210,-9999999,1
UA,47,LAX,OGG,6,861,349,0
AA,2264,DFW,RDU,7,1175,150,0
DL,2692,PHX,MSP,3,-9999999,188,1
,3304,GRK,DFW,4,1175,50,0
B6,674,LAX,JFK,1,910,311,
CO,1545,CLE,IAH,7,895,194,0
,245,CLE,IAH,4,770,186,0
,5213,MEM,XNA,4,1175,72,0
DL,1809,MSP,DEN,3,690,129,1
OO,6935,ACV,CEC,3,496,27,0
AA,1510,MIA,JFK,7,695,170,1
AA,,TUS,DFW,6,555,130,0
DL,1422,DTW,BOS,7,830,116,1
DL,,ATL,,3,1147,279,1
,1050,BWI,PIT,3,935,60,0
,2775,STL,,7,1075,96,0
DL,2834,,TPA,2,790,192,0
9E,3883,ICT,MSP,3,450,115,0
YV,1038,HNL,KOA,5,915,40,0
WN,49,PHX,ABQ,1,-9999999,65,1
,601,LAS,PHX,2,690,70,0
YV,2763,PHX,TUS,1,876,45,0
US,400,CMH,PHX,2,465,274,1
XE,2441,CHS,IAH,7,889,174,1
AA,1416,TUS,,7,870,130,0
UA,60,SAN,DEN,4,1052,140,0
FL,124,,ATL,6,1125,95,0
,61,,ANC,,813,47,0
OO,4680,SLC,EUG,2,692,115,0
,3645,MIA,MEM,,680,155,1
OO,6464,SFO,RDM,2,769,95,
MQ,3753,MSP,ORD,7,480,95,1
XE,2178,RDU,IAH,1,677,182,0
DL,2386,ATL,LGA,4,1000,140,0
AA,1279,,,1,790,160,0
XE,2900,MSP,CLE,3,836,107,1
XE,2056,IAH,MCI,4,483,115,0
OO,4487,IAH,SLC,5,405,199,0
B6,621,JFK,HOU,5,719,244,
,2409,CLE,MCI,7,1092,124,1
WN,694,MDW,PHL,4,970,125,1
XE,2062,IAH,LRD,,1175,74,0
US,1024,SJU,PHL,4,940,244,1
9E,,DTW,CID,4,945,101,0
,1728,LAS,JFK,5,1010,293,0
AS,152,ANC,OME,4,660,95,1
B6,422,PBI,BOS,7,640,173,1
FL,,RSW,ATL,7,913,108,0
WN,1002,AUS,HRL,2,520,60,0
CO,172,LAX,CLE,3,1410,257,1
YV,2843,PHX,YUM,7,1439,66,0
MQ,3919,LIT,ORD,3,-9999999,-9999999,0
XE,2514,HRL,IAH,5,485,72,0
,3376,DFW,MSN,3,1095,130,0
OO,6259,ORD,BHM,3,1150,105,1
,1787,IAH,DFW,1,955,70,0
CO,1649,FLL,IAH,7,370,163,0
WN,2794,SAT,DEN,1,1075,145,1
XE,3082,SDF,CLE,4,1034,70,
WN,1016,TUL,DEN,3,725,110,
DL,2587,RSW,DTW,3,959,174,0
AA,2337,EWR,ORD,3,770,155,0
UA,,SFO,BOS,5,672,337,0
EV,,ECP,ATL,1,817,72,1
WN,2763,ISP,MDW,6,590,155,0
XE,2398,TUL,EWR,3,430,170,0
AA,451,ORD,SFO,,630,290,1
AS,330,SEA,SJC,5,1195,126,1
