attr1,attr2,attr3,attr4,attr5,attr6,class
0.064363094,0.3791363,1.9329359,0.69067084,-0.37786573,0.75456183,
-0.090622297,0.31278226,3.1050564,-0.85955255,-0.37786573,-0.94572324,
-0.31878112,-0.42595931,0.17475504,0.25944376,1.2687955,1.2725698,
1.5713631,3.0863809,-0.41130523,1.5911,-0.37786573,0.54431153,
-0.34740683,-0.42595931,1.9329359,0.46661841,-0.37786573,0.63877181,
-0.14634928,-0.30652205,1.6173649,0.19615211,-0.37786573,1.766201,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
0.30725823,0.3879835,0.039510361,-0.85955255,-0.37786573,-0.94572324,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
-0.21850642,-0.41268851,-0.095734317,0.5341295,1.4310186,1.2451459,
-0.78441482,-0.44807732,-0.59163147,-0.85955255,-0.37786573,-0.94572324,
1.3813155,-0.42153571,-0.095734317,-0.85955255,-0.37786573,-0.94572324,
-0.23747731,-0.12515436,1.7976912,0.75058693,-0.37786573,0.95262371,
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.77882034,0.50742076,0.2198366,1.2927854,-0.37786573,1.3243706,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.29709525,-0.45250093,0.039510361,1.3446845,-0.37786573,1.2329575,-1
-0.33639694,-0.43480652,0.039510361,2.2632573,-0.37786573,0.71190235,-1
