speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
2,2,12,1.227172,-1.051519,0.07672,-0.071666,0.303183,-0.197478,-0.340254,-0.196085,-0.295786,-0.204725,0.010567,0.159175
2,2,13,1.074429,-0.93568,0.056823,-0.031607,0.472233,-0.281977,-0.357486,-0.133742,-0.384035,-0.088328,0.047311,0.029146
2,2,14,0.990419,-1.02449,0.21526,0.007896,0.44328,-0.217691,-0.331523,-0.126294,-0.370356,-0.100622,0.057712,-0.00114
2,2,15,1.10898,-1.2268,0.403932,-0.019314,0.403509,-0.132266,-0.375476,-0.116498,-0.338067,-0.125658,0.037847,-0.04423
2,2,16,1.179654,-1.337314,0.539762,0.008156,0.324702,-0.035721,-0.454482,-0.141551,-0.279173,-0.182564,0.075574,-0.084971
2,2,17,1.007006,-1.16959,0.550939,0.047281,0.372519,-0.104368,-0.476174,-0.137408,-0.2819,-0.152933,0.066291,-0.114324
2,3,1,0.252195,-0.919811,0.53429,-0.71207,-0.28407,-0.363505,-0.161647,0.312162,-0.140145,-0.246842,0.02207,0.10401
,3,2,0.272221,-0.904389,0.474113,-0.666865,-0.228458,-0.343869,-0.154448,0.280278,-0.167217,-0.279402,-0.009907,0.131279
2,3,3,0.335416,-0.949742,0.408736,-0.643926,-0.130654,-0.328822,-0.163543,0.260299,-0.215786,-0.294517,-0.038837,0.1433
2,3,4,0.371955,-1.057776,0.390776,-0.644235,-0.036837,-0.307545,-0.201138,0.249053,-0.217334,-0.325337,-0.102096,0.183222
2,3,5,0.353233,-1.061093,0.363179,-0.638961,0.032524,-0.310679,-0.210879,0.238107,-0.25054,-0.342448,-0.090602,0.207309
2,3,6,0.338087,-1.07297,0.352766,-0.628149,0.109329,-0.306933,-0.251646,0.213563,-0.261797,-0.339234,-0.083045,0.212607
2,3,7,0.341346,-1.097422,0.34701,-0.61265,0.201162,-0.262873,-0.310759,0.15738,-0.280807,-0.324437,-0.065459,0.221507
2,3,8,0.395583,-1.144582,0.346426,-0.561105,0.297462,-0.223984,-0.368935,0.115628,-0.308174,-0.327683,-0.036747,0.243282
2,3,9,0.445685,-1.135348,0.317543,-0.516429,0.372476,-0.204127,-0.389695,0.087599,-0.325936,-0.328193,-0.017886,0.222409
2,3,10,0.462184,-1.159866,0.316596,-0.468564,0.416842,-0.177386,-0.404825,0.049852,-0.342417,-0.32926,-0.006238,0.190024
2,3,11,0.391668,-1.149655,0.33511,-0.408498,0.429541,-0.186378,-0.406438,0.002179,-0.366572,-0.303013,0.031938,0.169345
2,3,12,0.407183,-1.215007,0.365269,-0.371845,0.480241,-0.193189,-0.443365,-0.006059,-0.401164,-0.264598,0.063148,0.136145
2,3,13,0.350453,-1.26483,0.416465,-0.330103,0.515634,-0.179353,-0.491433,-0.006159,-0.403006,-0.243719,0.10206,0.086905
,3,14,0.284027,-1.243597,0.453777,-0.281122,0.556892,-0.196727,-0.484977,0.012361,-0.402395,-0.218111,0.101913,0.019029
2,3,15,0.172952,-1.187659,0.499754,-0.206958,0.571346,-0.230893,-0.468124,0.019218,-0.395499,-0.185647,0.086663,-0.053005
2,3,16,0.121476,-1.238949,0.568191,-0.157602,0.614081,-0.238651,-0.481015,0.041376,-0.403444,-0.179788,0.065458,-0.118426
2,4,1,0.234252,-0.637166,0.330225,-0.714785,-0.21702,-0.361322,-0.17821,0.290203,-0.094966,-0.243508,0.029613,0.188953
2,4,2,0.293354,-0.712223,0.330256,-0.720223,-0.160537,-0.34758,-0.172444,0.283221,-0.108956,-0.266923,-0.012941,0.194722
2,4,3,0.422497,-0.840864,0.341705,-0.746788,-0.054536,-0.337436,-0.198021,0.264235,-0.143138,-0.268539,-0.075776,0.200029
2,4,4,0.500001,-0.906655,0.29254,-0.742652,0.070078,-0.300447,-0.250122,0.217733,-0.167477,-0.286445,-0.132095,0.215412
2,4,5,0.542148,-0.970686,0.239107,-0.684045,0.152291,-0.264747,-0.281563,0.132563,-0.173213,-0.286142,-0.149266,0.259854
2,4,6,0.448473,-0.942845,0.20308,-0.632011,0.235349,-0.259145,-0.291314,0.077457,-0.183753,-0.294451,-0.165807,0.279045
2,4,7,0.380496,-0.910532,0.186522,-0.574705,0.317631,-0.252524,-0.295825,0.029175,-0.209502,-0.307365,-0.172508,0.285457
2,4,8,0.357779,-0.937038,0.183809,-0.487891,0.416678,-0.239584,-0.320469,-0.030502,-0.250593,-0.309365,-0.148188,0.282159
2,4,9,0.399077,-0.996821,0.173008,-0.433203,0.478615,-0.231347,-0.356941,-0.060632,-0.28924,-0.309752,-0.10069,0.280832
2,4,10,0.398805,-1.020785,0.161763,-0.392988,0.519761,-0.248131,-0.38004,-0.076774,-0.318108,-0.288539,-0.065247,0.252232
2,4,11,0.312645,-1.006147,0.188503,-0.373804,0.575191,-0.283668,-0.401322,-0.086601,-0.359273,-0.238853,-0.017093,0.212785
2,4,12,0.263886,-0.99924,0.205844,-0.332966,0.593118,-0.31412,-0.40885,-0.102415,-0.369615,-0.204711,0.009438,0.186586
2,4,13,0.251438,-0.973652,0.215511,-0.28368,0.596349,-0.341209,-0.412598,-0.113226,-0.351671,-0.174565,0.015528,0.148282
2,4,14,0.22357,-0.954402,0.245872,-0.254042,0.610154,-0.364151,-0.41158,-0.106099,-0.332629,-0.12594,0.010017,0.092574
2,4,15,0.169155,-0.964992,0.326375,-0.189069,0.624334,-0.377248,-0.400135,-0.084496,-0.335388,-0.095695,0.001435,0.021294
2,4,16,0.105357,-0.942579,0.404889,-0.157515,0.626762,-0.404121,-0.399457,-0.064388,-0.342219,-0.074794,-0.00305,-0.021142
2,4,17,0.027341,-0.937604,0.446991,-0.098942,0.654034,-0.403974,-0.38528,-0.058259,-0.346062,-0.070639,-0.021544,-0.0746
2,5,1,-0.026534,-0.612432,0.344476,-0.816777,-0.137667,-0.375823,-0.181929,0.370468,-0.114808,-0.221603,0.018403,0.125845
2,5,2,-0.057545,-0.591919,0.297017,-0.764848,-0.090814,-0.366955,-0.145474,0.324935,-0.155241,-0.275319,-0.024929,0.14835
2,5,3,0.042287,-0.635741,0.30325,-0.762551,-0.038376,-0.352712,-0.161119,0.309424,-0.184234,-0.278881,-0.038801,0.154551
2,5,4,-0.059456,-0.568449,0.223011,-0.732669,0.001813,-0.335894,-0.162561,0.255502,-0.192722,-0.28004,-0.070402,0.153978
2,5,5,-0.076064,-0.556176,0.199945,-0.723659,0.06223,-0.328583,-0.196408,0.248544,-0.207273,-0.297975,-0.096912,0.177947
2,5,6,-0.029591,-0.576458,0.198982,-0.665765,0.145972,-0.316913,-0.221523,0.223802,-0.267766,-0.326634,-0.059856,0.235889
2,5,7,0.010979,-0.617264,0.212941,-0.601795,0.234878,-0.312662,-0.231823,0.16299,-0.331561,-0.324305,-0.003555,0.274256
2,5,8,0.049731,-0.666414,0.231707,-0.578696,0.306568,-0.307487,-0.24049,0.120401,-0.388136,-0.307729,0.024247,0.287331
2,5,9,0.194957,-0.837184,0.272505,-0.590623,0.395537,-0.290517,-0.287497,0.099784,-0.437805,-0.282493,0.028645,0.258423
2,5,10,0.296376,-0.957345,0.267666,-0.570311,0.486548,-0.287523,-0.358183,0.081859,-0.461923,-0.234592,0.063575,0.1961
2,5,11,0.25011,-0.947985,0.283689,-0.507753,0.537685,-0.287708,-0.407468,0.037467,-0.442162,-0.18837,0.090269,0.176708
2,5,12,0.255327,-1.005676,0.34138,-0.444195,0.59852,-0.263572,-0.457057,0.026332,-0.436427,-0.172728,0.105099,0.125669
2,5,13,0.210817,-1.043871,0.379063,-0.362331,0.662878,-0.261475,-0.449218,0.032151,-0.45749,-0.170274,0.082169,0.059243
2,5,14,0.184151,-1.060534,0.422993,-0.301494,0.690339,-0.297842,-0.455641,0.0438,-0.468001,-0.140624,0.054674,-0.036256
2,5,15,0.093626,-1.057497,0.500495,-0.229134,0.677528,-0.32672,-0.466712,0.025128,-0.451057,-0.096695,0.031025,-0.118206
2,6,1,0.33358,-0.704027,0.335314,-0.784197,-0.107329,-0.43087,-0.000133,0.29343,-0.220943,-0.193781,0.007491,0.152369
2,6,2,0.269163,-0.678218,0.310567,-0.747552,-0.043703,-0.42098,-0.028184,0.257543,-0.23137,-0.236446,-0.03562,0.201828
2,6,3,0.215279,-0.634241,0.288073,-0.714681,-0.005139,-0.417181,-0.046559,0.222025,-0.239437,-0.265845,-0.068183,0.24328
2,6,4,0.254496,-0.652893,0.259555,-0.682852,0.043546,-0.401845,-0.061371,0.187887,-0.244982,-0.297203,-0.101444,0.28127
2,6,5,0.240951,-0.691718,0.239862,-0.631083,0.105637,-0.372831,-0.084296,0.129388,-0.238893,-0.324539,-0.109363,0.315277
2,6,6,0.327127,-0.76947,0.217732,-0.599387,0.184774,-0.341512,-0.112507,0.066974,-0.270599,-0.32742,-0.085561,0.356611
2,6,7,0.388374,-0.816326,0.191213,-0.573771,0.271073,-0.317885,-0.161748,0.001784,-0.296716,-0.30274,-0.06117,0.363114
2,6,8,0.352489,-0.804188,0.161745,-0.544673,0.350485,-0.315513,-0.180594,-0.024576,-0.347735,-0.306385,-0.042592,0.370642
2,6,9,0.354721,-0.878373,0.187258,-0.518472,0.423975,-0.339918,-0.239915,0.007464,-0.390816,-0.29815,-0.007826,0.337013
2,6,10,0.356416,-0.919978,0.200788,-0.458711,0.505744,-0.353296,-0.284407,0.005867,-0.426935,-0.258615,0.037289,0.274596
2,6,11,0.330343,-0.951175,0.211527,-0.391023,0.574931,-0.346784,-0.293851,-0.013529,-0.456527,-0.221602,0.066129,0.205016
2,6,12,0.268717,-0.96687,0.260714,-0.321063,0.619507,-0.363833,-0.310256,-0.033184,-0.456422,-0.181294,0.046501,0.13627
2,6,13,0.198289,-0.942097,0.293485,-0.259481,0.662046,-0.398947,-0.338284,-0.052237,-0.449206,-0.129999,0.027618,0.069338
2,6,14,0.119403,-0.921531,0.314574,-0.215814,0.689921,-0.436353,-0.349097,-0.062267,-0.454383,-0.089418,0.015223,0.023047
2,6,15,0.057553,-0.91577,0.339478,-0.189696,0.703702,-0.466944,-0.343935,-0.062161,-0.462122,-0.055471,1.7e-05,-0.018445
2,7,1,0.066826,-0.648387,0.324022,-0.914499,-0.167877,-0.524749,0.032137,0.407233,-0.193759,-0.081135,0.054949,0.109907
2,7,2,0.072082,-0.69124,0.309351,-0.884934,-0.107907,-0.498282,-0.002831,0.364634,-0.186009,-0.122114,0.038885,0.185905
2,7,3,-0.049079,-0.613866,0.215648,-0.803949,-0.048283,-0.483122,-0.004633,0.298641,-0.173338,-0.158227,0.026356,0.254996
2,7,4,-0.072713,-0.619267,0.133279,-0.730421,0.032982,-0.473614,-0.013287,0.250375,-0.172837,-0.196546,0.002665,0.295681
2,7,5,-0.058741,-0.602324,0.058701,-0.662135,0.144689,-0.438732,-0.055258,0.179979,-0.176689,-0.230913,-0.024126,0.317715
2,7,6,-0.038203,-0.640338,0.046573,-0.610972,0.225731,-0.422821,-0.070867,0.111946,-0.2428,-0.267128,-0.016516,0.349455
2,7,7,0.012025,-0.705152,0.031142,-0.575832,0.312841,-0.415405,-0.109869,0.047821,-0.283036,-0.277098,-0.019193,0.353255
2,7,8,0.040504,-0.775389,0.034515,-0.510004,0.426776,-0.40999,-0.200283,-0.022242,-0.288272,-0.239931,-0.014192,0.331244
2,7,9,0.038152,-0.794986,0.027734,-0.443793,0.498167,-0.410602,-0.232149,-0.073847,-0.313732,-0.218429,0.002324,0.315911
2,7,10,0.032279,-0.853053,0.056637,-0.377539,0.551415,-0.426266,-0.264844,-0.09472,-0.333892,-0.198198,0.013502,0.286936
2,7,11,0.011279,-0.910277,0.126793,-0.296641,0.597925,-0.463237,-0.328741,-0.102486,-0.333334,-0.154173,0.023105,0.225543
2,7,12,-0.030925,-0.944214,0.17524,-0.231356,0.606478,-0.492863,-0.319674,-0.114906,-0.34919,-0.099656,0.019175,0.161978
2,7,13,-0.106163,-0.901405,0.220128,-0.154455,0.648227,-0.524821,-0.299411,-0.112545,-0.376142,-0.049235,-0.006174,0.06805
2,7,14,-0.198377,-0.880259,0.2684,-0.094866,0.685042,-0.548845,-0.266125,-0.117711,-0.422691,0.003573,-0.021872,-0.028587
2,7,15,-0.284007,-0.871348,0.342772,-0.070161,0.680051,-0.547633,-0.244725,-0.136389,-0.458832,0.036823,-0.027151,-0.092023
2,8,1,0.10973,-0.496687,0.348881,-0.797435,-0.050057,-0.527729,0.010665,0.307565,-0.263568,-0.180435,-0.028331,0.099814
2,8,2,0.160028,-0.541979,0.332712,-0.777316,0.028601,-0.510415,-0.021262,0.306355,-0.295284,-0.241872,-0.052686,0.130363
2,8,3,0.165805,-0.567053,0.307431,-0.7397,0.070907,-0.495284,-0.029313,0.288323,-0.329374,-0.288688,-0.044727,0.166449
2,8,4,0.239707,-0.584035,0.247733,-0.726651,0.120532,-0.468582,-0.041954,0.251424,-0.348534,-0.298456,-0.033413,0.183057
2,8,5,0.202234,-0.574805,0.192779,-0.667789,0.18147,-0.432355,-0.073549,0.188568,-0.348174,-0.318243,-0.029089,0.220922
2,8,6,0.191018,-0.599466,0.182515,-0.629238,0.261167,-0.413337,-0.115196,0.145773,-0.385567,-0.312349,-0.007174,0.255987
2,8,7,0.180565,-0.634099,0.168038,-0.600089,0.336767,-0.407161,-0.1348,0.113218,-0.432755,-0.290041,0.004264,0.268767
2,8,8,0.194874,-0.741374,0.167392,-0.55239,0.398406,-0.404177,-0.16707,0.080257,-0.458694,-0.269413,0.014534,0.256814
2,8,9,0.245673,-0.810978,0.155326,-0.527205,0.477688,-0.389746,-0.215145,0.047868,-0.490919,-0.242293,0.04237,0.256978
2,8,10,0.269489,-0.843502,0.161792,-0.495942,0.528055,-0.378751,-0.243214,0.023903,-0.518202,-0.21155,0.06352,0.238032
2,8,11,0.246436,-0.871477,0.171137,-0.450622,0.577161,-0.377147,-0.256217,0.007222,-0.52697,-0.185904,0.074509,0.211264
2,8,12,0.212018,-0.914617,0.198748,-0.365174,0.624399,-0.380481,-0.261757,-0.016914,-0.525502,-0.163366,0.065539,0.154687
2,8,13,0.154896,-0.935203,0.243232,-0.279614,0.654651,-0.393527,-0.271536,-0.055372,-0.517975,-0.119462,0.057885,0.106983
2,8,14,0.097246,-0.943567,0.267829,-0.222058,0.679156,-0.404789,-0.268934,-0.085897,-0.52573,-0.084178,0.042463,0.073921
2,8,15,0.051761,-0.933122,0.281212,-0.202307,0.701062,-0.428493,-0.280788,-0.080798,-0.529878,-0.063713,0.027757,0.033785
2,8,16,0.018538,-0.938247,0.294255,-0.167233,0.699189,-0.458703,-0.284506,-0.074363,-0.523719,-0.050009,0.016983,0.002511
2,8,17,0.009725,-0.919757,0.30991,-0.150521,0.695841,-0.486677,-0.282344,-0.067704,-0.511233,-0.03041,0.004874,-0.037758
2,8,18,-0.014999,-0.891275,0.331724,-0.138051,0.695645,-0.498259,-0.274353,-0.075626,-0.493448,0.00405,-0.0081,-0.0795
2,9,1,0.147799,-0.913449,0.333292,-0.703243,-0.126626,-0.290967,-0.112014,0.199019,-0.143132,-0.281702,-0.082416,0.286809
2,9,2,0.511847,-0.886561,0.309178,-0.705633,-0.082619,-0.263739,-0.154873,0.181401,-0.162839,-0.293475,-0.070516,0.328121
2,9,3,1.090013,-0.859291,0.134056,-0.608074,-0.071305,-0.255399,-0.146109,0.077852,-0.124871,-0.31837,-0.07045,0.393441
2,9,4,1.205141,-0.939804,0.151148,-0.544723,-0.033561,-0.210222,-0.22365,0.073862,-0.150799,-0.322355,-0.024413,0.352953
2,9,5,1.015456,-0.930327,0.149773,-0.537056,0.113966,-0.256623,-0.248851,0.063833,-0.215605,-0.260726,-0.028426,0.321925
2,9,6,0.996233,-1.079002,0.214382,-0.580662,0.156326,-0.183954,-0.301332,0.036123,-0.255503,-0.256352,0.004221,0.317601
2,9,7,0.937716,-1.157855,0.22634,-0.568171,0.196033,-0.142509,-0.331904,0.003971,-0.284465,-0.265783,0.033619,0.311786
2,9,8,0.803566,-1.17017,0.204735,-0.488635,0.269242,-0.183211,-0.344227,-0.029517,-0.302625,-0.248532,0.035075,0.306966
2,9,9,0.703411,-1.139254,0.235311,-0.448071,0.328064,-0.200988,-0.365664,-0.052741,-0.322858,-0.231428,0.064422,0.290442
2,9,10,0.733034,-1.129874,0.278378,-0.380829,0.349071,-0.197046,-0.369277,-0.081155,-0.343248,-0.20555,0.080355,0.231138
2,9,11,0.724346,-1.138705,0.33916,-0.304529,0.3652,-0.204025,-0.382007,-0.100864,-0.372329,-0.159236,0.098011,0.140816
2,9,12,0.594058,-1.111108,0.372713,-0.299045,0.421368,-0.233176,-0.408128,-0.096152,-0.394285,-0.139134,0.11374,0.094335
2,9,13,0.597614,-1.09251,0.395917,-0.280924,0.424882,-0.256827,-0.420852,-0.100002,-0.399441,-0.118144,0.117234,0.054055
2,9,14,0.628001,-1.098387,0.416929,-0.209748,0.386124,-0.275229,-0.41293,-0.121215,-0.389057,-0.089359,0.108164,0.014926
2,9,15,0.594842,-1.098391,0.475798,-0.163844,0.354961,-0.271179,-0.413096,-0.129193,-0.382383,-0.063126,0.114787,-0.030926
2,9,16,0.569725,-1.111911,0.543266,-0.144076,0.362743,-0.260079,-0.408561,-0.110896,-0.37317,-0.040908,0.108507,-0.076382
2,9,17,0.535625,-1.124544,0.570821,-0.083748,0.394101,-0.252259,-0.379991,-0.096854,-0.362289,-0.028215,0.078431,-0.120658
2,9,18,0.444723,-1.129472,0.591383,-0.062688,0.411076,-0.247046,-0.365046,-0.106427,-0.363832,-0.02581,0.05074,-0.157848
2,10,1,0.296117,-0.43303,0.370172,-0.82965,-0.124913,-0.525838,0.009756,0.294041,-0.273089,-0.172601,0.050166,0.117624
2,10,2,0.364254,-0.415161,0.336558,-0.787572,-0.127669,-0.50317,0.018118,0.269241,-0.265427,-0.190694,0.041004,0.141158
2,10,3,0.470947,-0.497841,0.309884,-0.786536,-0.065256,-0.466286,0.009563,0.249305,-0.29521,-0.22028,0.016155,0.162938
2,10,4,0.557192,-0.593348,0.258571,-0.735531,-0.029307,-0.436548,-0.006124,0.236608,-0.306256,-0.26885,-0.010365,0.175126
2,10,5,0.595603,-0.622289,0.20018,-0.698268,0.017131,-0.416916,-0.015122,0.19658,-0.318975,-0.296946,-0.012132,0.196044
2,10,6,0.580052,-0.62139,0.143614,-0.642143,0.06505,-0.41322,-0.02876,0.153679,-0.311598,-0.320355,-0.028124,0.234785
2,10,7,0.691164,-0.689144,0.142078,-0.622001,0.128764,-0.396412,-0.064979,0.133823,-0.338683,-0.325323,-0.033961,0.279233
2,10,8,0.793445,-0.712872,0.123932,-0.552464,0.186687,-0.369094,-0.089649,0.077233,-0.363152,-0.321903,-0.029366,0.309262
2,10,9,0.824486,-0.68669,0.12422,-0.491615,0.265677,-0.342437,-0.132006,0.040049,-0.38998,-0.312363,-0.024496,0.29471
2,10,10,0.85465,-0.742294,0.133969,-0.452391,0.322474,-0.302793,-0.172695,0.005839,-0.405409,-0.308347,-0.026072,0.27994
2,10,11,0.890211,-0.790295,0.089124,-0.406683,0.362847,-0.303693,-0.197192,-0.034324,-0.403716,-0.288386,-0.021603,0.269175
2,10,12,0.900503,-0.82232,0.064377,-0.366122,0.401636,-0.322812,-0.229657,-0.074919,-0.398503,-0.240615,-0.010581,0.251386
2,10,13,0.821689,-0.827036,0.090635,-0.343392,0.458502,-0.332881,-0.270653,-0.095966,-0.403792,-0.200654,0.017685,0.218787
2,10,14,0.7473,-0.843785,0.136538,-0.293585,0.492122,-0.32067,-0.301057,-0.123933,-0.386285,-0.174796,0.034466,0.198171
2,10,15,0.694812,-0.830926,0.196923,-0.181445,0.511288,-0.311491,-0.295716,-0.149242,-0.364512,-0.13078,0.019852,0.164351
2,10,16,0.643802,-0.897829,0.302045,-0.111239,0.51406,-0.267096,-0.288013,-0.149606,-0.361096,-0.095614,-0.013474,0.092755
2,10,17,0.560301,-0.936217,0.386168,-0.100702,0.498715,-0.264998,-0.290392,-0.144612,-0.37473,-0.06508,-0.031661,0.019127
2,10,18,0.482451,-0.935339,0.43448,-0.08204,0.484657,-0.288814,-0.264296,-0.144944,-0.393165,-0.034957,-0.043831,-0.04243
2,10,19,0.407913,-0.917316,0.469721,-0.044836,0.48463,-0.313039,-0.237133,-0.149851,-0.404156,-0.014934,-0.049767,-0.091289
2,10,20,0.325554,-0.939022,0.508643,-0.025622,0.51105,-0.321723,-0.235808,-0.136998,-0.406886,-0.014706,-0.053547,-0.123223
,10,21,0.246504,-0.924561,0.538164,-0.011509,0.512151,-0.332483,-0.2171,-0.130372,-0.414586,-0.007119,-0.062916,-0.146271
2,11,1,0.127786,-0.611901,0.428238,-0.86601,-0.022043,-0.423295,-0.026131,0.279794,-0.370369,-0.169793,0.052477,0.08544
2,11,2,0.148891,-0.618655,0.418104,-0.845138,0.02513,-0.404304,-0.046113,0.280106,-0.402473,-0.193658,0.079321,0.118006
2,11,3,0.175716,-0.681987,0.408495,-0.819149,0.055781,-0.395674,-0.047536,0.270163,-0.439844,-0.204296,0.08413,0.110573
2,11,4,0.243648,-0.771933,0.375679,-0.791855,0.109301,-0.380369,-0.069729,0.251452,-0.480966,-0.222865,0.086969,0.108804
2,11,5,0.235813,-0.805061,0.35269,-0.75937,0.179718,-0.365892,-0.107497,0.228858,-0.511506,-0.256253,0.082491,0.143984
2,11,6,0.273058,-0.856309,0.319244,-0.716109,0.250026,-0.345281,-0.12741,0.188237,-0.561686,-0.255735,0.103989,0.154772
2,11,7,0.326747,-0.891418,0.308536,-0.658442,0.318776,-0.317195,-0.162912,0.147772,-0.582752,-0.262874,0.114481,0.165943
2,11,8,0.396897,-0.92075,0.310661,-0.590668,0.400416,-0.289491,-0.213164,0.109933,-0.592874,-0.257455,0.131261,0.150896
2,11,9,0.456469,-0.905946,0.31681,-0.535892,0.464216,-0.297587,-0.259986,0.074588,-0.613807,-0.21347,0.159326,0.119287
2,11,10,0.443677,-0.919384,0.333795,-0.492768,0.511139,-0.303278,-0.295668,0.0406,-0.623201,-0.178353,0.172149,0.086882
2,11,11,0.431706,-0.951301,0.315057,-0.444336,0.544283,-0.313996,-0.325561,0.012645,-0.58792,-0.138587,0.138641,0.038626
2,11,12,0.432608,-0.948179,0.358192,-0.366214,0.53799,-0.317159,-0.359133,-0.034784,-0.530969,-0.075511,0.114201,-0.015464
2,11,13,0.436902,-0.943969,0.431113,-0.284017,0.533709,-0.309565,-0.360507,-0.056733,-0.489084,-0.025409,0.096607,-0.062117
2,11,14,0.385933,-0.933623,0.44814,-0.23392,0.586347,-0.30954,-0.329273,-0.035691,-0.475551,-0.004716,0.068494,-0.117403
2,11,15,0.306229,-0.877857,0.494215,-0.213317,0.584785,-0.333753,-0.305335,-0.052453,-0.4862,0.032896,0.053988,-0.156815
2,11,16,0.209253,-0.893922,0.523507,-0.175897,0.593016,-0.324471,-0.266015,-0.064392,-0.500212,0.047162,0.02159,-0.203113
2,11,17,0.107831,-0.925414,0.550222,-0.119922,0.603896,-0.321402,-0.243411,-0.073346,-0.499203,0.05448,-0.014282,-0.239793
2,12,1,0.325912,-0.760083,0.351499,-0.749629,0.090655,-0.315962,-0.105887,0.232435,-0.376908,-0.355378,-0.015717,0.199875
2,12,2,0.401378,-0.805347,0.355659,-0.722106,0.1186,-0.295054,-0.122147,0.219976,-0.399317,-0.367085,-0.006699,0.199505
2,12,3,0.44106,-0.857714,0.339991,-0.663489,0.190076,-0.279685,-0.160279,0.189188,-0.419084,-0.363918,0.006125,0.193731
2,12,4,0.478595,-0.897924,0.341529,-0.601556,0.277733,-0.262553,-0.213894,0.144214,-0.458455,-0.346721,0.048375,0.189912
2,12,5,0.443634,-0.893172,0.343322,-0.547389,0.359171,-0.25704,-0.253738,0.085086,-0.525038,-0.313686,0.117281,0.196192
2,12,6,0.419789,-0.909207,0.322972,-0.532169,0.425345,-0.271505,-0.263423,0.050883,-0.584935,-0.274959,0.161503,0.182081
2,12,7,0.402574,-0.921693,0.297458,-0.487639,0.462732,-0.293907,-0.268424,0.020911,-0.585889,-0.236434,0.159958,0.149795
2,12,8,0.351498,-0.906824,0.323618,-0.395904,0.494569,-0.324711,-0.289852,-0.026256,-0.55696,-0.155228,0.162127,0.09081
2,12,9,0.216234,-0.929913,0.39232,-0.291251,0.579793,-0.333742,-0.297843,-0.033426,-0.538793,-0.080037,0.126084,-0.012369
2,12,10,0.04143,-0.950655,0.455045,-0.196777,0.668947,-0.342351,-0.29534,-0.023014,-0.538397,-0.049332,0.07288,-0.107658
2,12,11,0.002928,-0.957141,0.518822,-0.16534,0.676191,-0.360442,-0.308025,-0.015623,-0.529872,-0.019779,0.036168,-0.178997
2,12,12,0.010825,-0.908735,0.575194,-0.136945,0.642038,-0.40043,-0.301873,-0.020331,-0.508976,0.020372,-0.00716,-0.236081
2,12,13,0.019482,-0.88288,0.597797,-0.113449,0.626925,-0.416225,-0.289437,-0.03454,-0.492062,0.057482,-0.036881,-0.276311
2,13,1,0.228068,-0.526481,0.207628,-0.707238,-0.045547,-0.42805,-0.031519,0.255771,-0.216895,-0.234816,-0.001109,0.155335
2,13,2,0.290244,-0.646279,0.24488,-0.717639,0.03939,-0.399591,-0.086343,0.226974,-0.246391,-0.249115,-0.0324,0.190008
2,13,3,0.329053,-0.710842,0.243701,-0.737167,0.15285,-0.367971,-0.147639,0.210669,-0.271987,-0.282226,-0.057859,0.222661
2,13,4,0.305375,-0.715448,0.221905,-0.699555,0.231059,-0.348998,-0.178927,0.184948,-0.294746,-0.310852,-0.053246,0.244648
2,13,5,0.337655,-0.759537,0.198473,-0.647945,0.300635,-0.339737,-0.214801,0.162732,-0.324228,-0.338187,-0.047675,0.249111
2,13,6,0.348117,-0.763253,0.179992,-0.591296,0.364463,-0.332699,-0.25155,0.12043,-0.343366,-0.335517,-0.033527,0.252326
2,13,7,0.453759,-0.861149,0.15177,-0.56763,0.463669,-0.338857,-0.300445,0.081281,-0.393118,-0.293277,-0.000565,0.237746
2,13,8,0.447674,-0.888898,0.131534,-0.540044,0.551519,-0.341605,-0.349966,0.033568,-0.429548,-0.240986,0.034228,0.219931
2,13,9,0.431556,-0.88224,0.121551,-0.512789,0.614579,-0.34696,-0.389228,0.004089,-0.446207,-0.199202,0.061326,0.197673
2,13,10,0.466589,-0.869668,0.157833,-0.466236,0.650523,-0.34299,-0.439359,0.010782,-0.44365,-0.17081,0.087215,0.142208
2,13,11,0.441926,-0.895523,0.214799,-0.368443,0.664869,-0.333398,-0.455529,0.014868,-0.42254,-0.137488,0.08461,0.049182
2,13,12,0.411111,-0.972932,0.296366,-0.285538,0.701601,-0.342131,-0.456775,0.035439,-0.425671,-0.115393,0.035009,-0.057258
2,13,13,0.320597,-1.017773,0.369808,-0.215202,0.722743,-0.36583,-0.452823,0.033209,-0.426584,-0.089084,-0.009386,-0.121205
2,14,1,0.277123,-0.74862,0.467108,-0.945728,-0.197759,-0.41521,-0.075875,0.415925,-0.241435,-0.102206,0.125201,0.019985
2,14,2,0.235274,-0.792939,0.477631,-0.915213,-0.176337,-0.398481,-0.089953,0.388751,-0.265635,-0.132407,0.104119,0.026182
2,14,3,0.280658,-0.850836,0.463593,-0.89907,-0.136871,-0.382639,-0.117249,0.384084,-0.286386,-0.176387,0.099203,0.067698
2,14,4,0.37206,-0.894892,0.444749,-0.861209,-0.099712,-0.357639,-0.152796,0.353336,-0.29211,-0.217335,0.093374,0.130032
2,14,5,0.38659,-0.825947,0.387592,-0.854458,-0.025152,-0.34849,-0.144475,0.3088,-0.334167,-0.215255,0.08714,0.164435
2,14,6,0.412115,-0.754581,0.32935,-0.827186,0.060879,-0.327077,-0.153545,0.263775,-0.353338,-0.239908,0.079769,0.230681
